TransactionID,UserID,Timestamp,Merchant,CardType,IsForeignTransaction,IsOnline,Location,PrevTime,TravelDistanceKM,TimeDeltaHrs,Amount,SuspiciousJump,AvgAmountBefore,PrevAmount,AmountDiff,IsFraud
T0888,U022,2025-07-02 01:25:53,Starbucks,Visa,No,Yes,"Jakarta, ID",2025-06-29 22:32:29,2316.570665566986,50.89,66.83,0,78.30416666666666,102.84,-11.474166666666662,0
T0673,U022,2025-07-02 19:57:49,Starbucks,Mastercard,No,Yes,"Tokyo, JP",2025-07-02 01:25:53,5771.334851176683,18.532222222222224,38.91,0,77.42153846153846,66.83,-38.511538461538464,0
T0094,U022,2025-07-03 05:37:19,Alfamart,Mastercard,No,Yes,"Tokyo, JP",2025-07-02 19:57:49,0.0,9.658333333333333,197.13,0,74.67071428571428,38.91,122.45928571428571,0
T0048,U022,2025-07-03 06:56:34,Alfamart,Amex,No,No,"Berlin, DE",2025-07-03 05:37:19,8938.340916731124,1.3208333333333333,97.63,1,82.83466666666666,197.13,14.795333333333332,0
T0073,U022,2025-07-03 12:05:51,Apple Store,Amex,No,No,"Jakarta, ID",2025-07-03 06:56:34,10785.278181833868,5.154722222222222,52.83,0,83.759375,97.63,-30.929375000000007,0
T0415,U022,2025-07-03 18:01:47,CryptoExchange,Amex,No,Yes,"Berlin, DE",2025-07-03 12:05:51,10785.278181833868,5.932222222222222,47.2,0,81.94,52.83,-34.739999999999995,1
T0994,U022,2025-07-04 11:02:07,Starbucks,Visa,No,Yes,"Bangkok, TH",2025-07-03 18:01:47,8611.216556385998,17.005555555555556,186.14,0,80.01,47.2,106.12999999999998,0
T0365,U022,2025-07-04 11:55:37,Uniqlo,Amex,No,Yes,"San Francisco, USA",2025-07-04 11:02:07,12761.434227146432,0.8916666666666667,138.98,1,85.5957894736842,186.14,53.38421052631578,0
T0959,U022,2025-07-05 05:10:44,CryptoExchange,Amex,Yes,Yes,"Paris, FR",2025-07-04 11:55:37,8976.175546130607,17.251944444444444,31.77,0,88.265,138.98,-56.495000000000005,1
T0057,U022,2025-07-05 16:52:46,Apple Store,Mastercard,Yes,No,"Tokyo, JP",2025-07-05 05:10:44,9735.661095604704,11.700555555555555,12.74,0,85.5747619047619,31.77,-72.8347619047619,0
T0874,U023,2025-06-26 09:03:03,Gojek,Visa,No,Yes,"Paris, FR",,0.0,9999.0,41.83,0,82.26409090909091,,-40.43409090909091,0
T0902,U023,2025-06-26 13:19:28,Alfamart,Visa,No,Yes,"Singapore, SG",2025-06-26 09:03:03,10733.860805483631,4.273611111111111,31.79,0,41.83,41.83,-10.04,0
T0573,U023,2025-06-27 18:38:30,Starbucks,Mastercard,No,No,"Berlin, DE",2025-06-26 13:19:28,9917.863301405818,29.317222222222224,23.11,0,36.81,31.79,-13.700000000000003,0
T0837,U023,2025-06-28 17:42:18,Gucci,Mastercard,Yes,No,"Berlin, DE",2025-06-27 18:38:30,0.0,23.063333333333333,46.73,0,32.24333333333333,23.11,14.486666666666665,0
T0584,U023,2025-06-29 15:57:24,Amazon,Amex,No,No,"Bangkok, TH",2025-06-28 17:42:18,8611.216556385998,22.251666666666665,32.42,0,35.864999999999995,46.73,-3.444999999999993,0
T0960,U023,2025-06-29 19:09:25,Alfamart,Visa,No,No,"Lagos, NG",2025-06-29 15:57:24,10611.06380440198,3.200277777777778,89.22,0,35.176,32.42,54.044,0
T0283,U023,2025-06-30 13:28:45,eBay,Amex,Yes,No,"London, UK",2025-06-29 19:09:25,4997.572739589512,18.322222222222223,52.59,0,44.18333333333334,89.22,8.406666666666666,0
T0323,U023,2025-07-01 20:45:56,Starbucks,Mastercard,No,Yes,"Tokyo, JP",2025-06-30 13:28:45,9582.309507921495,31.28638888888889,2.69,0,45.38428571428572,52.59,-42.69428571428572,0
T0253,U023,2025-07-02 06:13:39,CryptoExchange,Visa,No,No,"San Francisco, USA",2025-07-01 20:45:56,8289.537582643976,9.461944444444445,62.66,0,40.0475,2.69,22.612499999999997,0
T0059,U023,2025-07-02 11:53:46,Apple Store,Visa,Yes,Yes,"San Francisco, USA",2025-07-02 06:13:39,0.0,5.668611111111111,143.04,0,42.559999999999995,62.66,100.47999999999999,1
T0044,U023,2025-07-03 07:54:36,Apple Store,Mastercard,No,Yes,"Jakarta, ID",2025-07-02 11:53:46,13950.15214468721,20.01388888888889,7.69,0,52.60799999999999,143.04,-44.91799999999999,0
T0826,U023,2025-07-03 10:10:55,CryptoExchange,Amex,No,Yes,"Tokyo, JP",2025-07-03 07:54:36,5771.334851176683,2.2719444444444443,6.8,0,48.52454545454545,7.69,-41.724545454545456,1
T0329,U023,2025-07-04 03:26:27,Amazon,Mastercard,No,No,"New York, USA",2025-07-03 10:10:55,10872.799519316866,17.25888888888889,61.3,0,45.04749999999999,6.8,16.252500000000005,0
T0463,U023,2025-07-04 12:53:22,Gucci,Visa,No,No,"Singapore, SG",2025-07-04 03:26:27,15340.582979641784,9.448611111111111,87.62,0,46.29769230769231,61.3,41.322307692307696,0
T0294,U023,2025-07-04 16:49:52,CryptoExchange,Mastercard,No,No,"Bangkok, TH",2025-07-04 12:53:22,1419.7097593101707,3.941666666666667,94.6,0,49.24928571428571,87.62,45.35071428571428,1
T0724,U023,2025-07-05 01:01:08,Starbucks,Amex,No,No,"Singapore, SG",2025-07-04 16:49:52,1419.7097593101707,8.187777777777777,76.24,0,52.27266666666666,94.6,23.967333333333336,0
T0002,U023,2025-07-05 05:37:31,Alfamart,Amex,No,No,"Berlin, DE",2025-07-05 01:01:08,9917.863301405818,4.606388888888889,165.23,0,53.770624999999995,76.24,111.459375,0
T0790,U023,2025-07-05 06:11:37,Uniqlo,Amex,Yes,No,"Paris, FR",2025-07-05 05:37:31,879.6993161290118,0.5683333333333334,50.78,0,60.327058823529406,165.23,-9.547058823529404,0
T0503,U024,2025-06-25 17:24:15,Uniqlo,Mastercard,No,No,"Paris, FR",,0.0,9999.0,189.48,0,59.79666666666666,,129.68333333333334,0
T0179,U024,2025-06-25 21:20:37,Gojek,Mastercard,No,Yes,"London, UK",2025-06-25 17:24:15,343.92312009098924,3.9394444444444443,105.54,0,189.48,189.48,-83.93999999999998,0
T0915,U024,2025-06-26 08:47:08,CryptoExchange,Mastercard,No,Yes,"London, UK",2025-06-25 21:20:37,0.0,11.441944444444445,207.06,0,147.51,105.54,59.55000000000001,0
T0906,U024,2025-06-26 15:23:28,Amazon,Amex,No,No,"Paris, FR",2025-06-26 08:47:08,343.92312009098924,6.605555555555555,85.92,0,167.35999999999999,207.06,-81.43999999999998,0
T0281,U024,2025-06-27 07:47:15,Amazon,Mastercard,No,Yes,"San Francisco, USA",2025-06-26 15:23:28,8976.175546130607,16.39638888888889,180.78,0,147.0,85.92,33.78,0
T0477,U024,2025-06-28 11:20:42,Apple Store,Mastercard,Yes,No,"Lagos, NG",2025-06-27 07:47:15,12571.44034444796,27.5575,95.04,0,153.756,180.78,-58.715999999999994,0
T0649,U024,2025-06-28 19:26:55,Gucci,Amex,No,No,"London, UK",2025-06-28 11:20:42,4997.572739589512,8.10361111111111,18.74,0,143.97,95.04,-125.23,0
T0930,U024,2025-06-29 09:55:44,Apple Store,Visa,No,Yes,"Bangkok, TH",2025-06-28 19:26:55,9542.556793850961,14.480277777777777,49.31,0,126.08,18.74,-76.77,0
T0222,U024,2025-06-29 11:48:53,eBay,Amex,No,No,"San Francisco, USA",2025-06-29 09:55:44,12761.434227146432,1.8858333333333333,81.37,1,116.48375,49.31,-35.113749999999996,1
T0875,U024,2025-06-30 01:17:11,Alfamart,Visa,No,Yes,"Tokyo, JP",2025-06-29 11:48:53,8289.537582643976,13.471666666666666,30.03,0,112.58222222222223,81.37,-82.55222222222223,0
T0550,U024,2025-06-30 03:08:05,Uniqlo,Visa,No,Yes,"Bangkok, TH",2025-06-30 01:17:11,4603.819361558514,1.8483333333333334,39.86,1,104.327,30.03,-64.467,1
T0266,U024,2025-07-01 07:45:11,Tokopedia,Amex,No,No,"London, UK",2025-06-30 03:08:05,9542.556793850961,28.618333333333332,8.92,0,98.46636363636362,39.86,-89.54636363636362,0
T0249,U024,2025-07-01 13:20:02,Alfamart,Mastercard,No,Yes,"Lagos, NG",2025-07-01 07:45:11,4997.572739589512,5.5808333333333335,47.09,0,91.00416666666666,8.92,-43.91416666666666,0
T0279,U024,2025-07-02 16:00:15,Gojek,Amex,No,No,"Jakarta, ID",2025-07-01 13:20:02,11578.709334103485,26.670277777777777,2.57,0,87.62615384615384,47.09,-85.05615384615385,0
T0192,U024,2025-07-02 17:23:54,eBay,Amex,No,No,"Jakarta, ID",2025-07-02 16:00:15,0.0,1.3941666666666668,27.97,0,81.55071428571429,2.57,-53.58071428571429,0
T0813,U024,2025-07-02 20:28:42,Alfamart,Amex,No,Yes,"Bangkok, TH",2025-07-02 17:23:54,2316.570665566986,3.08,8.92,0,77.97866666666667,27.97,-69.05866666666667,0
T0491,U024,2025-07-03 00:19:31,Amazon,Amex,No,Yes,"London, UK",2025-07-02 20:28:42,9542.556793850961,3.8469444444444445,182.22,0,73.6625,8.92,108.5575,0
T0299,U024,2025-07-03 01:15:24,Tokopedia,Amex,Yes,Yes,"Paris, FR",2025-07-03 00:19:31,343.92312009098924,0.9313888888888889,1.45,0,80.04823529411765,182.22,-78.59823529411764,1
T0103,U024,2025-07-04 01:34:22,Gojek,Amex,No,No,"Jakarta, ID",2025-07-03 01:15:24,11586.603455109405,24.316111111111113,73.15,0,75.68166666666667,1.45,-2.5316666666666663,0
T0890,U025,2025-06-26 10:18:51,Tokopedia,Amex,No,No,"New York, USA",,0.0,9999.0,160.87,0,75.54842105263158,,85.32157894736842,0
T0802,U025,2025-06-26 12:08:02,Tokopedia,Visa,No,No,"Singapore, SG",2025-06-26 10:18:51,15340.582979641784,1.8197222222222222,54.29,1,160.87,160.87,-106.58000000000001,0
T0011,U025,2025-06-26 16:57:40,Uniqlo,Amex,No,Yes,"Bangkok, TH",2025-06-26 12:08:02,1419.7097593101707,4.827222222222222,29.95,0,107.58,54.29,-77.63,0
T0460,U025,2025-06-26 19:45:58,Uniqlo,Amex,No,Yes,"Jakarta, ID",2025-06-26 16:57:40,2316.570665566986,2.805,20.84,0,81.70333333333333,29.95,-60.86333333333333,0
T0756,U025,2025-06-27 01:19:39,Gojek,Visa,No,No,"Jakarta, ID",2025-06-26 19:45:58,0.0,5.561388888888889,294.28,0,66.4875,20.84,227.79249999999996,0
T0880,U025,2025-06-27 03:14:01,Apple Store,Mastercard,Yes,No,"Tokyo, JP",2025-06-27 01:19:39,5771.334851176683,1.906111111111111,52.66,1,112.046,294.28,-59.38600000000001,1
T0090,U025,2025-06-27 19:57:29,CryptoExchange,Amex,Yes,Yes,"Lagos, NG",2025-06-27 03:14:01,13484.67469187907,16.724444444444444,11.66,0,102.14833333333333,52.66,-90.48833333333333,0
T0388,U025,2025-06-28 09:37:00,Tokopedia,Amex,No,No,"Tokyo, JP",2025-06-27 19:57:29,13484.67469187907,13.658611111111112,155.88,0,89.22142857142856,11.66,66.65857142857143,0
T0984,U025,2025-06-28 10:32:24,Amazon,Visa,No,Yes,"London, UK",2025-06-28 09:37:00,9582.309507921495,0.9233333333333333,83.92,1,97.55375,155.88,-13.633749999999992,1
T0613,U025,2025-06-28 21:04:07,eBay,Mastercard,No,Yes,"Singapore, SG",2025-06-28 10:32:24,10852.378097437935,10.528611111111111,90.04,0,96.03888888888888,83.92,-5.998888888888871,0
T0811,U025,2025-06-29 08:57:31,eBay,Mastercard,No,Yes,"Berlin, DE",2025-06-28 21:04:07,9917.863301405818,11.89,16.09,0,95.439,90.04,-79.34899999999999,0
T0251,U025,2025-06-30 07:16:16,Alfamart,Amex,No,No,"San Francisco, USA",2025-06-29 08:57:31,9128.78894430887,22.3125,86.34,0,88.22545454545454,16.09,-1.885454545454536,0
T0918,U025,2025-06-30 11:28:47,Apple Store,Amex,No,Yes,"Berlin, DE",2025-06-30 07:16:16,9128.78894430887,4.208611111111111,109.37,0,88.06833333333333,86.34,21.301666666666677,0
T0704,U025,2025-06-30 12:22:58,Apple Store,Visa,No,No,"Tokyo, JP",2025-06-30 11:28:47,8938.340916731124,0.9030555555555555,169.61,1,89.70692307692308,109.37,79.90307692307694,0
T0594,U025,2025-06-30 17:18:58,Alfamart,Visa,Yes,Yes,"San Francisco, USA",2025-06-30 12:22:58,8289.537582643976,4.933333333333334,137.62,0,95.41428571428571,169.61,42.20571428571429,0
T0188,U025,2025-07-01 05:26:29,eBay,Amex,No,No,"Paris, FR",2025-06-30 17:18:58,8976.175546130607,12.125277777777777,84.0,0,98.22800000000001,137.62,-14.228000000000009,0
T0001,U025,2025-07-01 13:32:53,Uniqlo,Amex,No,Yes,"San Francisco, USA",2025-07-01 05:26:29,8976.175546130607,8.106666666666667,337.06,0,97.33875,84.0,239.72125,0
T0788,U025,2025-07-02 06:41:04,Gucci,Amex,No,Yes,"Lagos, NG",2025-07-01 13:32:53,12571.44034444796,17.136388888888888,0.46,0,111.44,337.06,-110.98,1
T0834,U025,2025-07-02 12:26:44,Apple Store,Mastercard,No,Yes,"Berlin, DE",2025-07-02 06:41:04,5181.557344636087,5.761111111111111,20.08,0,105.27444444444444,0.46,-85.19444444444444,0
T0058,U025,2025-07-02 19:10:06,Uniqlo,Visa,Yes,No,"New York, USA",2025-07-02 12:26:44,6402.432651945027,6.722777777777778,124.91,0,100.79052631578948,20.08,24.11947368421052,0
T0446,U025,2025-07-03 13:03:02,Alfamart,Mastercard,No,Yes,"New York, USA",2025-07-02 19:10:06,0.0,17.88222222222222,74.04,0,101.9965,124.91,-27.95649999999999,0
T0157,U025,2025-07-04 04:04:59,Starbucks,Mastercard,No,Yes,"Tokyo, JP",2025-07-03 13:03:02,10872.799519316866,15.0325,9.77,0,100.66523809523808,74.04,-90.89523809523808,0
T0832,U025,2025-07-04 04:48:29,Uniqlo,Visa,No,No,"Bangkok, TH",2025-07-04 04:04:59,4603.819361558514,0.725,82.02,1,96.53363636363638,9.77,-14.51363636363638,0
T0371,U025,2025-07-04 10:11:27,Uniqlo,Mastercard,No,Yes,"Berlin, DE",2025-07-04 04:48:29,8611.216556385998,5.382777777777778,38.57,0,95.90260869565218,82.02,-57.332608695652176,0
T0719,U025,2025-07-04 15:53:11,Gucci,Mastercard,No,Yes,"Bangkok, TH",2025-07-04 10:11:27,8611.216556385998,5.695555555555556,98.81,0,93.51375,38.57,5.296250000000001,0
T0435,U025,2025-07-05 04:13:12,eBay,Mastercard,No,Yes,"London, UK",2025-07-04 15:53:11,9542.556793850961,12.33361111111111,25.31,0,93.7256,98.81,-68.4156,0
T0869,U025,2025-07-05 13:52:25,Apple Store,Visa,No,Yes,"San Francisco, USA",2025-07-05 04:13:12,8638.72956195674,9.653611111111111,20.02,0,91.09423076923076,25.31,-71.07423076923077,0
T0456,U026,2025-06-26 08:37:37,Tokopedia,Amex,Yes,No,"Lagos, NG",,0.0,9999.0,220.97,0,88.46185185185185,,132.50814814814817,0
T0781,U026,2025-06-27 10:31:46,Gojek,Visa,No,No,"Lagos, NG",2025-06-26 08:37:37,0.0,25.9025,203.94,0,220.97,220.97,-17.03,0
T0427,U026,2025-06-27 12:41:48,Gucci,Visa,No,Yes,"Paris, FR",2025-06-27 10:31:46,4693.218530415325,2.167222222222222,12.5,0,212.45499999999998,203.94,-199.95499999999998,0
T0821,U026,2025-06-27 15:12:25,Gojek,Mastercard,No,Yes,"Bangkok, TH",2025-06-27 12:41:48,9453.991438256835,2.5102777777777776,22.96,0,145.8033333333333,12.5,-122.8433333333333,0
T0434,U026,2025-06-27 18:16:16,Alfamart,Visa,No,Yes,"Jakarta, ID",2025-06-27 15:12:25,2316.570665566986,3.0641666666666665,202.95,0,115.0925,22.96,87.85749999999999,0
T0309,U026,2025-06-28 07:28:27,Gojek,Mastercard,No,No,"Paris, FR",2025-06-27 18:16:16,11586.603455109405,13.203055555555556,19.02,0,132.664,202.95,-113.64399999999999,0
T0033,U026,2025-06-29 08:40:03,Starbucks,Mastercard,Yes,Yes,"New York, USA",2025-06-28 07:28:27,5852.935291766765,25.19333333333333,15.19,0,113.72333333333334,19.02,-98.53333333333335,1
T0410,U026,2025-06-30 19:41:33,Gojek,Mastercard,No,Yes,"Berlin, DE",2025-06-29 08:40:03,6402.432651945027,35.025,46.31,0,99.64714285714285,15.19,-53.33714285714285,0
T0557,U026,2025-07-01 15:25:53,Gucci,Amex,Yes,No,"Jakarta, ID",2025-06-30 19:41:33,10785.278181833868,19.738888888888887,14.95,0,92.98,46.31,-78.03,0
T0714,U026,2025-07-01 19:16:58,Uniqlo,Visa,No,Yes,"Berlin, DE",2025-07-01 15:25:53,10785.278181833868,3.8513888888888888,78.43,0,84.31,14.95,-5.8799999999999955,0
T0938,U026,2025-07-03 06:25:11,Gucci,Amex,No,Yes,"Paris, FR",2025-07-01 19:16:58,879.6993161290118,35.136944444444445,276.19,0,83.72200000000001,78.43,192.468,0
T0227,U026,2025-07-03 06:27:54,Amazon,Visa,No,No,"Bangkok, TH",2025-07-03 06:25:11,9453.991438256835,0.04527777777777778,95.45,1,101.2190909090909,276.19,-5.769090909090892,1
T0142,U026,2025-07-03 16:59:34,Amazon,Mastercard,Yes,Yes,"London, UK",2025-07-03 06:27:54,9542.556793850961,10.527777777777779,19.16,0,100.73833333333333,95.45,-81.57833333333333,1
T0354,U026,2025-07-04 13:19:39,Starbucks,Mastercard,Yes,No,"Lagos, NG",2025-07-03 16:59:34,4997.572739589512,20.334722222222222,19.53,0,94.46307692307693,19.16,-74.93307692307692,0
T0289,U026,2025-07-04 14:33:22,CryptoExchange,Mastercard,No,Yes,"Paris, FR",2025-07-04 13:19:39,4693.218530415325,1.228611111111111,107.94,1,89.11071428571428,19.53,18.829285714285717,1
T0369,U026,2025-07-04 15:31:54,Gojek,Mastercard,Yes,No,"Tokyo, JP",2025-07-04 14:33:22,9735.661095604704,0.9755555555555555,70.37,1,90.366,107.94,-19.995999999999995,1
T0612,U026,2025-07-05 03:37:53,Uniqlo,Amex,No,No,"Paris, FR",2025-07-04 15:31:54,9735.661095604704,12.099722222222223,221.21,0,89.11625,70.37,132.09375,0
T0559,U026,2025-07-05 08:01:58,eBay,Mastercard,No,Yes,"Lagos, NG",2025-07-05 03:37:53,4693.218530415325,4.401388888888889,20.07,0,96.88647058823528,221.21,-76.81647058823529,0
T0887,U027,2025-06-25 17:35:31,Uniqlo,Mastercard,No,No,"San Francisco, USA",,0.0,9999.0,202.85,0,92.61888888888889,,110.2311111111111,0
T0575,U027,2025-06-25 18:32:24,Uniqlo,Visa,Yes,Yes,"London, UK",2025-06-25 17:35:31,8638.72956195674,0.9480555555555555,70.0,1,202.85,202.85,-132.85,0
T0399,U027,2025-06-26 12:49:07,Alfamart,Visa,No,Yes,"San Francisco, USA",2025-06-25 18:32:24,8638.72956195674,18.27861111111111,96.29,0,136.425,70.0,-40.135000000000005,0
T0086,U027,2025-06-27 10:48:28,Apple Store,Mastercard,No,No,"New York, USA",2025-06-26 12:49:07,4139.145472017721,21.989166666666666,77.51,0,123.04666666666667,96.29,-45.53666666666666,0
T0413,U027,2025-06-28 07:57:45,Gucci,Visa,No,Yes,"New York, USA",2025-06-27 10:48:28,0.0,21.154722222222222,426.88,0,111.6625,77.51,315.2175,0
T0680,U027,2025-06-29 00:53:35,Gojek,Mastercard,No,No,"Jakarta, ID",2025-06-28 07:57:45,16180.882875178579,16.930555555555557,53.08,0,174.706,426.88,-121.62599999999999,0
T0501,U027,2025-06-29 01:41:11,Uniqlo,Visa,No,No,"Tokyo, JP",2025-06-29 00:53:35,5771.334851176683,0.7933333333333333,146.53,1,154.435,53.08,-7.905000000000001,1
T0269,U027,2025-06-29 04:40:19,CryptoExchange,Amex,No,Yes,"New York, USA",2025-06-29 01:41:11,10872.799519316866,2.9855555555555555,77.79,0,153.30571428571426,146.53,-75.51571428571425,1
T0616,U027,2025-06-29 11:27:17,Apple Store,Amex,Yes,Yes,"Bangkok, TH",2025-06-29 04:40:19,13947.503775782416,6.782777777777778,69.0,0,143.86625,77.79,-74.86625000000001,1
T0040,U027,2025-06-29 22:57:18,Gucci,Amex,No,Yes,"Bangkok, TH",2025-06-29 11:27:17,0.0,11.500277777777777,168.99,0,135.54777777777778,69.0,33.44222222222223,0
T0576,U027,2025-06-29 23:59:08,Gojek,Visa,No,No,"Berlin, DE",2025-06-29 22:57:18,8611.216556385998,1.0305555555555554,117.25,1,138.892,168.99,-21.641999999999996,1
T0715,U027,2025-06-30 04:03:16,Gucci,Visa,No,Yes,"New York, USA",2025-06-29 23:59:08,6402.432651945027,4.068888888888889,236.95,0,136.92454545454547,117.25,100.02545454545452,0
T0144,U027,2025-07-01 17:38:23,Apple Store,Amex,No,No,"New York, USA",2025-06-30 04:03:16,0.0,37.585277777777776,48.9,0,145.26,236.95,-96.35999999999999,0
T0634,U027,2025-07-01 17:54:24,Gojek,Mastercard,No,Yes,"Paris, FR",2025-07-01 17:38:23,5852.935291766765,0.26694444444444443,17.52,1,137.8476923076923,48.9,-120.32769230769232,0
T0027,U027,2025-07-02 18:04:35,Tokopedia,Visa,No,Yes,"Berlin, DE",2025-07-01 17:54:24,879.6993161290118,24.169722222222223,49.21,0,129.25285714285715,17.52,-80.04285714285714,0
T0152,U027,2025-07-02 20:00:10,Gojek,Mastercard,No,Yes,"Lagos, NG",2025-07-02 18:04:35,5181.557344636087,1.926388888888889,107.88,1,123.91666666666667,49.21,-16.036666666666676,1
T0028,U027,2025-07-02 23:43:15,Amazon,Amex,No,No,"Paris, FR",2025-07-02 20:00:10,4693.218530415325,3.7180555555555554,31.66,0,122.914375,107.88,-91.25437500000001,0
T0755,U027,2025-07-03 14:20:00,Uniqlo,Amex,No,Yes,"Tokyo, JP",2025-07-02 23:43:15,9735.661095604704,14.6125,61.99,0,117.5464705882353,31.66,-55.55647058823529,0
T0681,U027,2025-07-04 20:02:47,Gojek,Amex,No,Yes,"Jakarta, ID",2025-07-03 14:20:00,5771.334851176683,29.713055555555556,42.9,0,114.46000000000001,61.99,-71.56,0
T0444,U028,2025-06-26 23:00:52,Gojek,Amex,No,Yes,"Paris, FR",,0.0,9999.0,80.71,0,110.69368421052631,,-29.98368421052632,0
T0515,U028,2025-06-27 00:36:52,Uniqlo,Visa,No,Yes,"Singapore, SG",2025-06-26 23:00:52,10733.860805483631,1.6,73.46,1,80.71,80.71,-7.25,1
T0449,U028,2025-06-27 02:47:39,CryptoExchange,Mastercard,No,Yes,"San Francisco, USA",2025-06-27 00:36:52,13593.547764662606,2.1797222222222223,60.61,0,77.085,73.46,-16.474999999999994,1
T0622,U028,2025-06-27 19:06:23,Starbucks,Amex,No,No,"Berlin, DE",2025-06-27 02:47:39,9128.78894430887,16.31222222222222,13.65,0,71.59333333333332,60.61,-57.94333333333332,0
T0473,U028,2025-06-28 22:05:39,Apple Store,Mastercard,No,Yes,"Paris, FR",2025-06-27 19:06:23,879.6993161290118,26.98777777777778,241.83,0,57.107499999999995,13.65,184.72250000000003,1
T0521,U028,2025-06-28 23:52:55,Starbucks,Visa,No,Yes,"Lagos, NG",2025-06-28 22:05:39,4693.218530415325,1.7877777777777777,209.28,1,94.05199999999999,241.83,115.22800000000001,1
T0606,U028,2025-06-29 21:25:12,Gucci,Mastercard,Yes,Yes,"Singapore, SG",2025-06-28 23:52:55,11155.654728586675,21.538055555555555,47.37,0,113.25666666666666,209.28,-65.88666666666666,0
T0430,U028,2025-06-30 07:16:15,Gucci,Visa,No,No,"Lagos, NG",2025-06-29 21:25:12,11155.654728586675,9.850833333333334,87.56,0,103.8442857142857,47.37,-16.2842857142857,0
T0437,U028,2025-06-30 13:18:56,Tokopedia,Mastercard,No,No,"Berlin, DE",2025-06-30 07:16:15,5181.557344636087,6.044722222222222,1.22,0,101.80875,87.56,-100.58875,0
T0572,U028,2025-07-02 20:59:09,Uniqlo,Visa,No,Yes,"Tokyo, JP",2025-06-30 13:18:56,8938.340916731124,55.67027777777778,61.76,0,90.63222222222223,1.22,-28.872222222222227,0
T0268,U028,2025-07-03 05:55:40,Apple Store,Mastercard,No,No,"Jakarta, ID",2025-07-02 20:59:09,5771.334851176683,8.941944444444445,75.79,0,87.745,61.76,-11.954999999999998,0
T0492,U028,2025-07-03 15:33:28,Apple Store,Mastercard,No,Yes,"Jakarta, ID",2025-07-03 05:55:40,0.0,9.63,63.24,0,86.65818181818182,75.79,-23.418181818181814,0
T0231,U028,2025-07-04 20:10:02,Uniqlo,Visa,No,Yes,"New York, USA",2025-07-03 15:33:28,16180.882875178579,28.609444444444446,209.86,0,84.70666666666666,63.24,125.15333333333335,0
T0941,U028,2025-07-04 20:18:47,Starbucks,Mastercard,No,Yes,"Singapore, SG",2025-07-04 20:10:02,15340.582979641784,0.14583333333333334,3.17,1,94.33384615384617,209.86,-91.16384615384617,1
T0700,U028,2025-07-05 03:16:12,Uniqlo,Mastercard,No,No,"Berlin, DE",2025-07-04 20:18:47,9917.863301405818,6.956944444444445,74.04,0,87.82214285714285,3.17,-13.782142857142844,0
T0466,U029,2025-06-26 14:21:58,CryptoExchange,Mastercard,No,Yes,"Lagos, NG",,0.0,9999.0,428.39,0,86.90333333333334,,341.4866666666667,1
T0730,U029,2025-06-27 02:10:55,Gucci,Amex,No,No,"Jakarta, ID",2025-06-26 14:21:58,11578.709334103485,11.815833333333334,136.24,0,428.39,428.39,-292.15,0
T0130,U029,2025-06-27 15:28:02,Uniqlo,Mastercard,Yes,Yes,"Bangkok, TH",2025-06-27 02:10:55,2316.570665566986,13.285277777777777,76.74,0,282.315,136.24,-205.575,1
T0122,U029,2025-06-27 16:47:43,Starbucks,Visa,No,No,"Lagos, NG",2025-06-27 15:28:02,10611.06380440198,1.3280555555555555,27.71,1,213.79,76.74,-186.07999999999998,0
T0177,U029,2025-06-28 14:04:56,Gucci,Mastercard,No,Yes,"New York, USA",2025-06-27 16:47:43,8477.5994005007,21.286944444444444,79.57,0,167.27,27.71,-87.70000000000002,0
T0458,U029,2025-06-28 16:47:36,Tokopedia,Mastercard,No,Yes,"San Francisco, USA",2025-06-28 14:04:56,4139.145472017721,2.7111111111111112,96.79,0,149.73,79.57,-52.93999999999998,0
T0439,U029,2025-06-28 20:04:18,Apple Store,Mastercard,No,Yes,"Paris, FR",2025-06-28 16:47:36,8976.175546130607,3.2783333333333333,4.41,0,140.90666666666667,96.79,-136.49666666666667,0
T0791,U029,2025-06-29 23:08:26,Apple Store,Visa,No,Yes,"Singapore, SG",2025-06-28 20:04:18,10733.860805483631,27.06888888888889,77.09,0,121.40714285714286,4.41,-44.317142857142855,0
T0247,U029,2025-06-30 05:21:38,eBay,Amex,Yes,No,"Jakarta, ID",2025-06-29 23:08:26,901.1649890856099,6.22,220.73,0,115.86749999999999,77.09,104.8625,0
T0721,U029,2025-06-30 22:12:21,Starbucks,Mastercard,No,No,"Singapore, SG",2025-06-30 05:21:38,901.1649890856099,16.845277777777778,15.0,0,127.5188888888889,220.73,-112.5188888888889,0
T0304,U029,2025-07-01 03:15:56,eBay,Amex,No,Yes,"Jakarta, ID",2025-06-30 22:12:21,901.1649890856099,5.059722222222222,121.62,0,116.26700000000001,15.0,5.352999999999994,0
T0996,U029,2025-07-01 03:26:32,Starbucks,Visa,No,No,"San Francisco, USA",2025-07-01 03:15:56,13950.15214468721,0.17666666666666667,176.56,1,116.75363636363636,121.62,59.80636363636364,1
T0108,U029,2025-07-01 08:03:58,Uniqlo,Amex,No,Yes,"Berlin, DE",2025-07-01 03:26:32,9128.78894430887,4.623888888888889,29.01,0,121.7375,176.56,-92.72749999999999,0
T0262,U029,2025-07-01 15:33:24,Gojek,Visa,No,No,"Berlin, DE",2025-07-01 08:03:58,0.0,7.490555555555556,73.87,0,114.60461538461537,29.01,-40.73461538461537,0
